Date,Department,Month,Total_Hospital_Beds,Beds_Occupied,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Staff_Availability,Avg_Length_of_Stay,Occupancy_Rate,Day_of_Week,Season,Public_Holiday,Special_Event,Over_Capacity
2022-01-12,Cardiology,1.0,323.0,215.0,39.0,36.0,23.0,6.0,83.0,4.0,66.56,Wednesday,Winter,False,False,0
2022-01-13,Cardiology,1.0,385.0,298.0,65.5,38.5,10.0,3.5,77.5,9.5,77.415,Thursday,Winter,False,False,0
2022-01-15,Cardiology,1.0,361.0,270.0,27.0,47.0,13.0,8.0,88.0,8.0,74.79,Saturday,Winter,False,False,0
2022-01-16,Cardiology,1.0,377.0,270.0,47.0,24.0,17.0,6.0,83.0,4.0,70.7,Sunday,Winter,False,False,0
2022-01-20,Cardiology,1.0,375.0,282.5,65.5,31.5,10.5,7.5,90.5,2.5,74.36,Thursday,Winter,False,False,0
2022-01-21,Cardiology,1.0,349.0,316.0,63.5,38.0,13.0,10.5,74.5,5.5,92.825,Friday,Winter,False,False,0
2022-01-22,Cardiology,1.0,330.0,278.0,32.0,49.5,19.5,7.5,89.5,10.0,84.225,Saturday,Winter,True,False,0
2022-01-23,Cardiology,1.0,353.0,356.0,30.0,70.0,12.0,2.0,94.0,7.0,100.85,Sunday,Winter,False,False,1
2022-01-25,Cardiology,1.0,346.0,259.0,58.0,54.0,13.0,6.0,77.0,9.0,74.86,Tuesday,Winter,False,False,0
2022-01-28,Cardiology,1.0,353.0,281.5,42.5,51.0,9.0,4.0,90.5,8.0,79.06,Friday,Winter,False,False,0
2022-01-30,Cardiology,1.0,379.0,233.0,46.0,24.0,14.0,4.0,82.0,9.0,61.48,Sunday,Winter,False,False,0
2022-01-31,Cardiology,1.0,332.0,281.0,75.0,62.0,23.0,4.0,82.0,3.0,84.64,Monday,Winter,False,False,0
2022-02-03,Cardiology,2.0,375.0,197.5,38.5,51.0,12.5,11.0,81.5,4.5,52.7,Thursday,Winter,False,False,0
2022-02-05,Cardiology,2.0,314.0,337.0,47.5,46.5,13.5,7.0,93.0,5.5,107.11,Saturday,Winter,False,False,1
2022-02-06,Cardiology,2.0,352.0,239.5,47.5,54.5,9.0,8.5,73.0,6.0,69.295,Sunday,Winter,False,False,0
2022-02-09,Cardiology,2.0,322.0,211.0,75.0,31.0,25.0,10.0,98.0,3.0,65.53,Wednesday,Winter,False,False,0
2022-02-12,Cardiology,2.0,393.0,369.0,29.0,34.0,13.0,1.0,96.0,6.0,93.89,Saturday,Winter,False,False,0
2022-02-16,Cardiology,2.0,353.0,286.0,70.0,65.0,23.0,10.0,83.0,5.0,81.02,Wednesday,Winter,False,False,0
2022-02-18,Cardiology,2.0,323.0,198.0,36.0,41.0,17.0,6.0,76.0,8.0,61.3,Friday,Winter,True,False,0
2022-02-22,Cardiology,2.0,322.0,354.0,56.0,65.0,12.0,12.0,80.0,4.0,109.94,Tuesday,Winter,False,False,1
2022-02-24,Cardiology,2.0,398.0,292.0,68.0,57.0,14.0,2.0,94.0,1.0,73.37,Thursday,Winter,True,False,0
2022-02-26,Cardiology,2.0,382.0,246.0,48.0,53.0,20.0,11.0,73.0,5.0,64.4,Saturday,Winter,False,False,0
2022-02-27,Cardiology,2.0,323.0,328.0,55.0,59.0,11.0,11.0,75.0,1.0,101.55,Sunday,Winter,False,False,1
2022-03-01,Cardiology,3.0,371.0,331.0,59.0,46.0,19.0,2.0,74.0,5.0,89.22,Tuesday,Spring,False,False,0
2022-03-03,Cardiology,3.0,374.0,253.0,62.0,15.5,13.5,7.0,86.0,2.5,69.025,Thursday,Spring,False,False,0
2022-03-05,Cardiology,3.0,315.0,313.5,57.0,48.0,11.5,5.5,80.5,2.5,99.595,Saturday,Spring,False,True,0
2022-03-09,Cardiology,3.0,345.0,212.0,23.0,15.0,13.0,9.0,76.0,4.0,61.45,Wednesday,Spring,False,False,0
2022-03-11,Cardiology,3.0,367.5,352.5,35.5,26.0,19.5,7.5,90.0,6.0,96.095,Friday,Spring,False,True,0
2022-03-18,Cardiology,3.0,367.0,362.5,64.5,51.0,11.5,5.5,93.0,5.5,98.86500000000001,Friday,Spring,False,False,0
2022-03-19,Cardiology,3.0,359.6666666666667,277.6666666666667,47.0,42.666666666666664,15.0,4.0,84.66666666666667,5.333333333333333,76.62333333333333,Saturday,Spring,False,False,0
2022-03-21,Cardiology,3.0,384.3333333333333,207.33333333333334,42.666666666666664,55.0,9.333333333333334,8.666666666666666,87.0,5.0,54.04333333333333,Monday,Spring,False,False,0
2022-03-22,Cardiology,3.0,366.0,203.0,23.0,64.0,7.0,12.0,79.0,3.0,55.46,Tuesday,Spring,False,False,0
2022-03-23,Cardiology,3.0,321.5,279.0,59.5,48.5,17.0,11.5,89.5,5.5,86.245,Wednesday,Spring,False,False,0
2022-03-26,Cardiology,3.0,334.5,217.0,75.0,41.0,17.0,1.0,88.5,6.5,65.43,Saturday,Spring,False,False,0
2022-03-28,Cardiology,3.0,307.0,301.0,36.0,32.0,13.0,2.0,88.0,1.0,98.05,Monday,Spring,False,False,0
2022-03-29,Cardiology,3.0,349.5,296.5,75.0,29.0,15.0,6.0,90.0,4.5,85.035,Tuesday,Spring,True,False,0
2022-04-01,Cardiology,4.0,377.0,366.0,33.0,47.0,7.0,5.0,77.0,9.0,97.08,Friday,Spring,False,False,0
2022-04-02,Cardiology,4.0,377.0,318.0,39.0,45.0,14.0,4.0,70.0,9.0,84.35,Saturday,Spring,False,False,0
2022-04-05,Cardiology,4.0,374.0,248.0,40.0,59.0,9.0,8.0,84.0,9.0,66.31,Tuesday,Spring,False,False,0
2022-04-11,Cardiology,4.0,335.0,265.0,52.0,37.0,13.0,12.0,75.0,9.0,79.1,Monday,Spring,False,False,0
2022-04-13,Cardiology,4.0,371.0,250.0,21.0,31.0,22.0,2.0,76.0,3.0,67.39,Wednesday,Spring,True,False,0
2022-04-17,Cardiology,4.0,351.3333333333333,317.6666666666667,48.333333333333336,46.666666666666664,16.0,5.333333333333333,87.0,3.3333333333333335,89.86666666666667,Sunday,Spring,False,False,0
2022-04-19,Cardiology,4.0,354.0,334.0,56.5,55.5,10.0,9.5,83.0,3.5,95.03,Tuesday,Spring,True,False,0
2022-04-21,Cardiology,4.0,390.0,232.0,79.0,51.0,8.0,8.0,79.0,10.0,59.49,Thursday,Spring,False,False,0
2022-04-22,Cardiology,4.0,308.0,285.0,37.0,25.0,13.0,1.0,83.0,8.0,92.53,Friday,Spring,False,False,0
2022-04-23,Cardiology,4.0,379.0,278.0,22.0,34.0,21.0,5.0,100.0,4.0,73.35,Saturday,Spring,False,False,0
2022-04-24,Cardiology,4.0,399.0,278.0,51.0,50.0,25.0,4.0,99.0,4.0,69.67,Sunday,Spring,False,False,0
2022-04-26,Cardiology,4.0,347.0,279.0,22.0,24.0,12.0,12.0,89.0,1.0,80.4,Tuesday,Spring,False,False,0
2022-04-30,Cardiology,4.0,382.5,230.5,56.0,41.5,14.0,3.0,89.5,4.5,60.275,Saturday,Spring,False,False,0
2022-05-03,Cardiology,5.0,391.0,370.0,63.0,56.0,11.0,8.0,85.0,9.0,94.63,Tuesday,Summer,False,False,0
2022-05-04,Cardiology,5.0,335.0,341.0,66.0,62.0,17.0,10.0,99.0,10.0,101.79,Wednesday,Summer,False,False,1
2022-05-08,Cardiology,5.0,399.0,199.0,41.0,55.0,16.0,3.0,89.0,1.0,49.87,Sunday,Summer,True,False,0
2022-05-09,Cardiology,5.0,333.5,323.0,51.0,36.5,19.5,11.5,77.5,5.5,96.82499999999999,Monday,Summer,False,True,0
2022-05-10,Cardiology,5.0,310.0,337.0,64.0,23.0,10.0,2.0,89.0,6.0,108.71,Tuesday,Summer,False,False,1
2022-05-12,Cardiology,5.0,379.0,192.0,23.0,44.0,12.0,11.0,90.0,9.0,50.66,Thursday,Summer,False,False,0
2022-05-14,Cardiology,5.0,312.0,351.0,60.0,38.0,15.0,11.0,100.0,8.0,112.5,Saturday,Summer,False,False,1
2022-05-15,Cardiology,5.0,344.0,280.5,35.5,29.0,14.5,2.5,73.0,5.5,81.74000000000001,Sunday,Summer,False,False,0
2022-05-16,Cardiology,5.0,333.0,378.0,24.0,51.0,7.0,10.0,84.0,8.0,113.51,Monday,Summer,False,False,1
2022-05-20,Cardiology,5.0,388.0,314.0,44.0,20.0,24.0,6.0,99.0,10.0,80.93,Friday,Summer,False,False,0
2022-05-21,Cardiology,5.0,346.0,197.0,39.0,25.0,18.0,9.0,94.0,10.0,56.94,Saturday,Summer,False,False,0
2022-05-22,Cardiology,5.0,381.0,189.0,50.0,42.0,19.0,5.0,79.0,2.0,49.61,Sunday,Summer,False,False,0
2022-05-23,Cardiology,5.0,387.0,316.0,73.0,61.0,8.0,6.0,89.0,10.0,81.65,Monday,Summer,False,False,0
2022-05-24,Cardiology,5.0,353.3333333333333,281.6666666666667,60.0,48.333333333333336,21.333333333333332,6.666666666666667,83.66666666666667,4.333333333333333,80.10000000000001,Tuesday,Summer,False,True,0
2022-05-26,Cardiology,5.0,391.0,247.0,39.0,65.0,15.0,12.0,82.0,8.0,63.17,Thursday,Summer,False,False,0
2022-05-29,Cardiology,5.0,362.0,365.0,44.0,32.0,12.0,1.0,89.0,2.0,100.83,Sunday,Summer,False,False,1
2022-05-30,Cardiology,5.0,374.5,384.0,34.5,40.5,19.0,3.0,89.0,8.0,102.565,Monday,Summer,True,False,1
2022-05-31,Cardiology,5.0,371.0,247.0,22.0,35.0,24.0,7.0,74.0,2.0,66.58,Tuesday,Summer,False,False,0
2022-06-01,Cardiology,6.0,366.0,316.0,71.0,32.0,14.0,9.0,81.0,4.0,86.34,Wednesday,Monsoon,False,False,0
2022-06-02,Cardiology,6.0,358.0,260.0,48.0,55.0,18.0,9.0,79.0,7.0,72.63,Thursday,Monsoon,False,False,0
2022-06-04,Cardiology,6.0,371.0,194.0,36.0,41.0,23.0,3.0,89.0,1.0,52.29,Saturday,Monsoon,False,False,0
2022-06-05,Cardiology,6.0,368.0,270.0,35.5,58.5,19.0,3.0,79.5,4.5,73.555,Sunday,Monsoon,False,False,0
2022-06-06,Cardiology,6.0,326.0,216.0,47.0,21.0,7.0,12.0,79.0,1.0,66.26,Monday,Monsoon,False,False,0
2022-06-07,Cardiology,6.0,346.5,318.0,67.5,21.0,14.5,8.0,87.0,5.0,92.14500000000001,Tuesday,Monsoon,False,False,0
2022-06-09,Cardiology,6.0,300.0,247.0,29.0,53.0,23.0,8.0,73.0,8.0,82.33,Thursday,Monsoon,True,False,0
2022-06-12,Cardiology,6.0,343.0,185.0,64.0,53.0,13.0,5.0,98.0,4.0,53.94,Sunday,Monsoon,False,False,0
2022-06-15,Cardiology,6.0,322.5,309.0,65.0,53.5,16.0,1.5,90.0,5.5,96.005,Wednesday,Monsoon,False,False,0
2022-06-16,Cardiology,6.0,334.0,194.0,58.0,27.0,15.0,5.0,70.0,4.0,58.08,Thursday,Monsoon,False,False,0
2022-06-18,Cardiology,6.0,304.0,358.0,21.0,37.0,11.0,3.0,83.0,8.0,117.76,Saturday,Monsoon,False,True,1
2022-06-19,Cardiology,6.0,396.0,332.0,45.0,42.0,7.0,7.0,94.0,2.0,83.84,Sunday,Monsoon,True,False,0
2022-06-21,Cardiology,6.0,340.0,216.0,44.5,54.0,11.5,4.5,99.0,8.5,64.62,Tuesday,Monsoon,True,False,0
2022-06-24,Cardiology,6.0,380.0,366.0,23.0,16.0,19.0,2.0,97.0,7.0,96.32,Friday,Monsoon,False,False,0
2022-06-25,Cardiology,6.0,390.0,231.0,79.0,30.0,22.0,5.0,81.0,7.0,59.23,Saturday,Monsoon,False,False,0
2022-06-26,Cardiology,6.0,318.0,213.0,78.0,66.0,10.0,7.0,98.0,8.0,66.98,Sunday,Monsoon,False,False,0
2022-06-27,Cardiology,6.0,335.0,217.0,32.0,32.0,18.0,11.0,84.0,2.0,64.78,Monday,Monsoon,False,False,0
2022-06-28,Cardiology,6.0,371.0,310.0,40.0,45.0,24.0,8.0,83.0,10.0,83.56,Tuesday,Monsoon,False,False,0
2022-06-30,Cardiology,6.0,323.25,260.25,51.5,51.0,18.75,6.25,83.75,5.0,81.1125,Thursday,Monsoon,True,False,0
2022-07-02,Cardiology,7.0,335.0,280.0,22.0,41.0,12.0,9.0,82.0,2.0,83.58,Saturday,Monsoon,False,False,0
2022-07-05,Cardiology,7.0,357.0,302.0,30.0,62.0,24.0,5.0,100.0,5.0,84.59,Tuesday,Monsoon,False,False,0
2022-07-06,Cardiology,7.0,361.0,210.0,31.0,42.0,14.0,12.0,93.0,1.0,58.17,Wednesday,Monsoon,False,False,0
2022-07-11,Cardiology,7.0,374.0,358.0,53.0,41.5,16.0,4.0,80.0,5.5,95.71000000000001,Monday,Monsoon,False,False,0
2022-07-12,Cardiology,7.0,316.0,222.0,80.0,38.0,20.0,2.0,95.0,4.0,70.25,Tuesday,Monsoon,False,False,0
2022-07-13,Cardiology,7.0,314.0,249.0,67.0,24.0,16.0,11.0,97.0,3.0,79.3,Wednesday,Monsoon,False,False,0
2022-07-14,Cardiology,7.0,350.6666666666667,253.33333333333334,46.666666666666664,37.0,16.666666666666668,7.0,89.0,5.666666666666667,73.94666666666666,Thursday,Monsoon,False,False,0
2022-07-15,Cardiology,7.0,302.0,289.0,28.0,35.0,23.0,10.0,91.0,4.0,95.7,Friday,Monsoon,False,False,0
2022-07-16,Cardiology,7.0,355.0,314.0,66.0,36.0,6.0,12.0,96.0,4.0,88.45,Saturday,Monsoon,False,False,0
2022-07-17,Cardiology,7.0,357.0,248.0,59.0,57.0,8.0,1.0,82.0,8.0,69.47,Sunday,Monsoon,False,False,0
2022-07-18,Cardiology,7.0,367.0,240.0,39.0,32.0,10.0,5.0,73.0,10.0,65.4,Monday,Monsoon,False,False,0
2022-07-19,Cardiology,7.0,311.0,321.0,70.0,41.0,7.0,7.0,84.0,8.0,103.22,Tuesday,Monsoon,False,True,1
2022-07-21,Cardiology,7.0,322.0,250.0,73.0,24.0,15.0,4.0,73.0,3.0,77.64,Thursday,Monsoon,False,False,0
2022-07-23,Cardiology,7.0,398.0,360.0,23.0,62.0,25.0,3.0,78.0,6.0,90.45,Saturday,Monsoon,False,False,0
2022-07-26,Cardiology,7.0,375.0,213.0,20.0,67.0,25.0,2.0,85.0,8.0,56.8,Tuesday,Monsoon,False,False,0
2022-07-29,Cardiology,7.0,356.6666666666667,297.0,49.333333333333336,52.0,21.666666666666668,6.0,86.0,4.666666666666667,83.43666666666667,Friday,Monsoon,True,False,0
2022-07-30,Cardiology,7.0,300.0,388.0,45.0,19.0,19.0,12.0,86.0,4.0,129.33,Saturday,Monsoon,False,False,1
2022-07-31,Cardiology,7.0,375.0,229.0,51.0,21.0,20.0,10.0,95.0,8.0,61.07,Sunday,Monsoon,True,False,0
2022-08-01,Cardiology,8.0,365.0,293.0,30.5,28.5,22.0,4.0,74.0,6.0,81.96,Monday,Monsoon,False,False,0
2022-08-02,Cardiology,8.0,338.0,373.0,23.0,17.0,19.0,12.0,94.0,5.0,110.36,Tuesday,Monsoon,False,False,1
2022-08-03,Cardiology,8.0,353.0,243.0,36.0,29.0,9.0,4.0,92.0,10.0,68.84,Wednesday,Monsoon,False,False,0
2022-08-05,Cardiology,8.0,324.0,227.5,69.0,49.0,19.5,1.5,77.5,10.0,70.53999999999999,Friday,Monsoon,False,False,0
2022-08-11,Cardiology,8.0,389.0,291.0,32.0,54.0,6.0,5.0,78.0,6.0,74.81,Thursday,Monsoon,False,False,0
2022-08-13,Cardiology,8.0,382.5,287.5,28.0,23.0,16.5,10.0,79.5,8.0,75.16,Saturday,Monsoon,False,False,0
2022-08-17,Cardiology,8.0,376.0,229.5,47.5,29.5,11.0,6.0,84.0,3.5,60.915,Wednesday,Monsoon,True,False,0
2022-08-18,Cardiology,8.0,316.0,346.0,54.0,57.0,14.0,8.0,98.0,6.0,109.49,Thursday,Monsoon,False,False,1
2022-08-19,Cardiology,8.0,337.0,286.0,71.5,38.5,6.0,8.5,97.5,6.0,84.72,Friday,Monsoon,False,True,0
2022-08-20,Cardiology,8.0,318.0,258.0,33.0,29.0,19.0,12.0,88.0,2.0,81.13,Saturday,Monsoon,False,False,0
2022-08-21,Cardiology,8.0,370.0,232.0,36.0,28.0,8.0,3.0,78.0,2.0,62.7,Sunday,Monsoon,False,False,0
2022-08-24,Cardiology,8.0,379.0,251.0,35.0,48.0,15.5,6.0,94.0,8.0,66.13499999999999,Wednesday,Monsoon,False,False,0
2022-08-25,Cardiology,8.0,335.0,247.0,56.0,42.0,11.0,3.0,100.0,3.0,73.73,Thursday,Monsoon,False,False,0
2022-08-26,Cardiology,8.0,380.0,297.0,43.0,32.0,18.0,8.0,78.0,8.0,78.16,Friday,Monsoon,False,False,0
2022-08-27,Cardiology,8.0,353.5,237.0,30.5,38.5,12.0,7.5,74.5,6.0,69.71000000000001,Saturday,Monsoon,False,False,0
2022-08-30,Cardiology,8.0,340.5,240.0,40.0,29.5,13.0,11.0,74.0,5.5,70.05000000000001,Tuesday,Monsoon,False,True,0
2022-08-31,Cardiology,8.0,356.0,216.0,50.0,57.0,9.0,8.0,85.0,10.0,60.67,Wednesday,Monsoon,False,False,0
2022-09-01,Cardiology,9.0,351.0,256.0,44.0,61.5,11.5,5.0,93.0,2.5,73.285,Thursday,Autumn,False,False,0
2022-09-03,Cardiology,9.0,388.0,294.0,44.5,25.0,13.5,10.0,84.5,3.0,76.045,Saturday,Autumn,False,False,0
2022-09-05,Cardiology,9.0,378.5,252.75,48.0,53.25,19.5,5.5,92.25,3.75,66.6225,Monday,Autumn,True,True,0
2022-09-07,Cardiology,9.0,363.0,312.3333333333333,62.666666666666664,30.333333333333332,19.0,9.666666666666666,85.66666666666667,5.333333333333333,86.42333333333333,Wednesday,Autumn,False,False,0
2022-09-08,Cardiology,9.0,335.6666666666667,334.6666666666667,53.666666666666664,51.666666666666664,15.0,9.333333333333334,76.0,4.333333333333333,102.25666666666666,Thursday,Autumn,False,False,1
2022-09-09,Cardiology,9.0,312.0,193.0,28.0,51.0,25.0,9.0,100.0,1.0,61.86,Friday,Autumn,False,False,0
2022-09-10,Cardiology,9.0,377.0,339.0,26.0,46.0,22.0,10.0,96.0,1.0,89.92,Saturday,Autumn,False,False,0
2022-09-11,Cardiology,9.0,338.0,340.0,61.0,53.0,6.0,2.0,93.0,6.0,100.59,Sunday,Autumn,True,False,1
2022-09-12,Cardiology,9.0,362.5,187.5,48.0,44.0,6.5,10.0,91.5,7.0,51.855000000000004,Monday,Autumn,False,False,0
2022-09-13,Cardiology,9.0,364.0,309.0,24.0,52.0,13.0,1.0,82.0,5.0,84.89,Tuesday,Autumn,False,False,0
2022-09-14,Cardiology,9.0,356.0,237.0,48.0,26.0,24.0,4.0,81.0,3.0,66.57,Wednesday,Autumn,False,False,0
2022-09-16,Cardiology,9.0,335.5,308.5,48.5,52.0,22.5,8.5,79.0,6.0,92.69,Friday,Autumn,False,False,0
2022-09-18,Cardiology,9.0,324.0,242.0,40.0,55.0,18.0,1.0,78.0,4.0,74.69,Sunday,Autumn,False,False,0
2022-09-20,Cardiology,9.0,355.0,194.0,31.0,49.0,14.0,6.0,97.0,9.0,54.65,Tuesday,Autumn,False,False,0
2022-09-23,Cardiology,9.0,384.0,182.0,68.0,19.0,12.0,5.0,71.0,3.0,47.4,Friday,Autumn,False,False,0
2022-09-26,Cardiology,9.0,325.0,244.0,76.0,66.0,10.0,10.0,91.0,7.0,75.08,Monday,Autumn,False,False,0
2022-09-27,Cardiology,9.0,303.0,377.0,58.0,47.0,14.0,7.0,72.0,2.0,124.42,Tuesday,Autumn,False,True,1
2022-09-29,Cardiology,9.0,338.0,342.0,78.0,70.0,21.0,2.0,95.0,4.0,101.18,Thursday,Autumn,False,False,1
2022-09-30,Cardiology,9.0,343.0,290.0,32.0,57.0,20.0,11.0,87.0,4.0,84.55,Friday,Autumn,False,False,0
2022-10-01,Cardiology,10.0,338.5,277.0,41.5,67.5,16.0,7.5,78.5,2.0,83.26,Saturday,Autumn,False,False,0
2022-10-03,Cardiology,10.0,316.0,191.0,38.0,44.0,18.0,6.0,85.0,6.0,60.44,Monday,Autumn,False,False,0
2022-10-04,Cardiology,10.0,319.0,265.0,64.0,25.0,17.0,10.0,83.0,2.0,83.07,Tuesday,Autumn,False,True,0
2022-10-06,Cardiology,10.0,374.0,220.0,22.0,27.0,6.0,11.0,100.0,3.0,58.82,Thursday,Autumn,True,False,0
2022-10-07,Cardiology,10.0,332.0,376.0,63.0,41.0,17.0,10.0,85.0,6.0,113.25,Friday,Autumn,True,False,1
2022-10-09,Cardiology,10.0,382.0,259.0,31.0,41.0,24.0,8.0,93.0,3.0,67.8,Sunday,Autumn,False,False,0
2022-10-11,Cardiology,10.0,349.0,366.0,31.0,20.0,20.0,3.0,91.0,3.0,104.87,Tuesday,Autumn,False,False,1
2022-10-12,Cardiology,10.0,306.0,353.0,50.0,35.0,13.0,9.0,76.0,6.0,115.36,Wednesday,Autumn,False,False,1
2022-10-16,Cardiology,10.0,347.5,232.5,34.0,58.0,14.5,6.0,86.5,5.5,68.025,Sunday,Autumn,False,False,0
2022-10-17,Cardiology,10.0,340.0,366.0,61.0,50.0,12.0,8.0,96.0,10.0,107.65,Monday,Autumn,False,False,1
2022-10-19,Cardiology,10.0,395.0,275.0,57.0,48.0,5.0,3.0,99.0,1.0,69.62,Wednesday,Autumn,False,False,0
2022-10-20,Cardiology,10.0,336.0,388.0,65.0,41.0,21.0,7.0,86.0,2.0,115.48,Thursday,Autumn,False,False,1
2022-10-22,Cardiology,10.0,394.0,251.0,72.0,43.0,15.0,9.0,80.0,7.0,63.71,Saturday,Autumn,False,False,0
2022-10-23,Cardiology,10.0,387.6666666666667,369.3333333333333,64.0,45.0,17.333333333333332,10.0,81.0,6.666666666666667,95.35666666666667,Sunday,Autumn,False,False,0
2022-10-24,Cardiology,10.0,354.3333333333333,262.3333333333333,54.0,45.0,14.0,6.666666666666667,87.0,5.0,74.11999999999999,Monday,Autumn,False,False,0
2022-10-25,Cardiology,10.0,396.0,354.0,32.0,36.0,8.0,7.0,82.0,4.0,89.39,Tuesday,Autumn,False,False,0
2022-10-30,Cardiology,10.0,378.3333333333333,319.0,63.666666666666664,44.333333333333336,7.333333333333333,4.666666666666667,83.0,5.666666666666667,84.55,Sunday,Autumn,False,True,0
2022-11-01,Cardiology,11.0,345.0,182.0,30.0,65.0,13.0,7.0,74.0,2.0,52.75,Tuesday,Autumn,False,False,0
2022-11-02,Cardiology,11.0,345.0,386.0,37.0,32.0,24.0,10.0,76.0,10.0,111.88,Wednesday,Autumn,True,False,1
2022-11-03,Cardiology,11.0,372.0,218.0,36.0,41.0,14.0,7.0,91.0,3.5,58.709999999999994,Thursday,Autumn,False,False,0
2022-11-04,Cardiology,11.0,337.0,346.0,78.0,65.0,25.0,10.0,75.0,1.0,102.67,Friday,Autumn,False,True,1
2022-11-05,Cardiology,11.0,327.0,321.0,26.0,47.0,17.0,10.0,85.0,4.0,98.17,Saturday,Autumn,False,False,0
2022-11-07,Cardiology,11.0,310.5,315.0,59.0,43.5,13.5,6.5,82.0,4.5,101.35499999999999,Monday,Autumn,False,False,1
2022-11-09,Cardiology,11.0,355.0,283.0,22.0,60.0,24.0,11.0,90.0,9.0,79.72,Wednesday,Autumn,False,False,0
2022-11-10,Cardiology,11.0,378.5,254.0,44.5,44.5,14.5,7.0,84.0,5.5,67.74000000000001,Thursday,Autumn,False,False,0
2022-11-11,Cardiology,11.0,304.0,282.0,52.0,61.0,11.0,11.0,88.0,5.0,92.76,Friday,Autumn,False,False,0
2022-11-12,Cardiology,11.0,349.0,319.0,61.0,35.0,22.0,8.0,86.0,9.0,91.4,Saturday,Autumn,False,False,0
2022-11-16,Cardiology,11.0,354.3333333333333,300.3333333333333,50.666666666666664,43.0,10.333333333333334,8.333333333333334,84.66666666666667,6.333333333333333,84.01,Wednesday,Autumn,False,False,0
2022-11-17,Cardiology,11.0,351.0,316.0,27.0,29.0,12.0,2.0,89.0,9.0,90.03,Thursday,Autumn,False,False,0
2022-11-18,Cardiology,11.0,314.0,331.0,37.0,38.0,21.0,6.0,96.0,1.0,105.41,Friday,Autumn,False,False,1
2022-11-19,Cardiology,11.0,338.0,271.0,65.0,27.5,8.0,11.0,89.5,5.5,80.08500000000001,Saturday,Autumn,True,False,0
2022-11-20,Cardiology,11.0,373.0,251.0,55.0,51.0,10.0,3.0,76.0,8.0,67.29,Sunday,Autumn,False,False,0
2022-11-21,Cardiology,11.0,302.0,264.0,30.0,59.0,16.0,3.0,78.0,5.0,87.42,Monday,Autumn,True,False,0
2022-11-24,Cardiology,11.0,376.0,362.0,68.0,70.0,7.0,12.0,72.0,3.0,96.28,Thursday,Autumn,False,False,0
2022-11-26,Cardiology,11.0,343.5,304.5,44.0,28.5,15.5,5.5,84.5,8.0,88.47,Saturday,Autumn,True,True,0
2022-11-29,Cardiology,11.0,332.6666666666667,260.0,40.666666666666664,34.333333333333336,10.666666666666666,6.666666666666667,88.66666666666667,5.0,77.89333333333333,Tuesday,Autumn,True,True,0
2022-11-30,Cardiology,11.0,358.5,299.0,43.0,62.0,7.0,8.0,85.0,4.5,83.37,Wednesday,Autumn,False,False,0
2022-12-01,Cardiology,12.0,353.5,348.5,65.0,60.0,16.5,2.5,82.0,3.0,98.39500000000001,Thursday,Winter,True,False,0
2022-12-03,Cardiology,12.0,363.0,214.0,64.0,68.0,5.0,5.0,90.0,6.0,58.95,Saturday,Winter,False,False,0
2022-12-04,Cardiology,12.0,363.0,223.0,40.0,42.0,15.0,6.5,77.5,5.0,61.849999999999994,Sunday,Winter,False,False,0
2022-12-05,Cardiology,12.0,320.0,292.0,69.0,33.5,13.0,8.5,86.0,3.5,90.795,Monday,Winter,False,False,0
2022-12-10,Cardiology,12.0,331.0,253.0,57.0,53.0,25.0,7.0,92.0,8.0,76.44,Saturday,Winter,False,True,0
2022-12-11,Cardiology,12.0,348.75,278.25,57.0,42.0,14.0,4.0,95.0,5.0,80.945,Sunday,Winter,False,False,0
2022-12-13,Cardiology,12.0,382.0,290.0,48.0,48.0,23.0,7.0,85.0,2.0,75.92,Tuesday,Winter,False,False,0
2022-12-15,Cardiology,12.0,323.0,325.0,56.0,35.0,19.0,10.0,88.0,7.0,100.62,Thursday,Winter,False,False,1
2022-12-17,Cardiology,12.0,363.0,247.0,52.0,40.0,22.0,9.0,95.0,10.0,68.04,Saturday,Winter,False,False,0
2022-12-19,Cardiology,12.0,373.0,259.0,80.0,66.0,20.0,10.0,96.0,5.0,69.44,Monday,Winter,False,True,0
2022-12-21,Cardiology,12.0,389.0,207.5,35.0,53.0,7.5,2.5,83.5,5.5,53.485,Wednesday,Winter,False,False,0
2022-12-22,Cardiology,12.0,319.0,218.0,46.0,70.0,21.0,5.0,91.0,6.0,68.34,Thursday,Winter,False,False,0
2022-12-23,Cardiology,12.0,316.0,315.0,73.0,68.0,20.0,7.0,97.0,2.0,99.68,Friday,Winter,False,False,0
2022-12-24,Cardiology,12.0,344.0,255.0,65.0,47.0,8.0,12.0,84.0,5.0,74.13,Saturday,Winter,False,False,0
2022-12-26,Cardiology,12.0,368.5,237.5,38.0,46.5,12.5,5.0,73.5,4.5,64.35499999999999,Monday,Winter,False,False,0
2022-12-27,Cardiology,12.0,361.0,188.0,42.0,58.0,23.0,8.0,90.0,2.0,52.08,Tuesday,Winter,False,False,0
2022-12-28,Cardiology,12.0,346.0,330.0,20.0,65.0,18.0,11.0,96.0,10.0,95.38,Wednesday,Winter,False,False,0
2022-12-30,Cardiology,12.0,393.5,307.5,46.5,40.5,6.0,7.5,75.0,4.5,78.03,Friday,Winter,False,False,0
